"cruise","ship","ship_code","order_occupied","tow_type","net_type","tow_number","net_location","standard_haul_factor","volume_sampled","percent_sorted","sample_quality","latitude","longitude","line","station","time","scientific_name","common_name","itis_tsn","calcofi_species_code","egg_count","eggs_10m2","eggs_1000m3","statline"
195104,"BLACK DOUGLAS","BD",38,"Oblique","C1",1,"starboard",2.11,"647.8","1.0",0,33.666668,-118.975,86.7,40,1951-04-15 03:09:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 40"
195104,"BLACK DOUGLAS","BD",39,"Oblique","C1",1,"starboard",2.65,"583.7","1.0",0,33.333332,-119.65833,86.7,50,1951-04-15 09:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 50"
195104,"BLACK DOUGLAS","BD",40,"Oblique","C1",1,"starboard",1.9,"763.6","1.0",0,33,-120.35833,86.7,60,1951-04-15 14:25:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"5.0",9.5,"NaN","86.7 60"
195104,"BLACK DOUGLAS","BD",41,"Oblique","C1",1,"starboard",1.76,"780.1","1.0",0,32.658333,-121.03333,86.7,70,1951-04-15 20:58:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"1.0",1.76,"NaN","86.7 70"
195104,"BLACK DOUGLAS","BD",42,"Oblique","C1",1,"starboard",1.78,"795.4","1.0",0,32.325,-121.71667,86.7,80,1951-04-16 02:34:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"3.0",5.34,"NaN","86.7 80"
195104,"BLACK DOUGLAS","BD",43,"Oblique","C1",1,"starboard",1.98,"722.5","0.125",0,31.983334,-122.4,86.7,90,1951-04-16 09:54:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 90"
195104,"CREST","CR",13,"Oblique","C1",1,"starboard",1.53,"818.3","1.0",0,32.833332,-117.525,93.3,30,1951-04-09 07:24:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 30"
195104,"CREST","CR",14,"Oblique","C1",1,"starboard",1.41,"865.7","1.0",0,32.5,-118.208336,93.3,40,1951-04-09 13:19:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 40"
195104,"CREST","CR",15,"Oblique","C1",1,"starboard",1.83,"735.9","1.0",0,32.166668,-118.88333,93.3,50,1951-04-09 19:50:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"24.0",43.92,"NaN","93.3 50"
195104,"CREST","CR",16,"Oblique","C1",1,"starboard",1.77,"745.0","1.0",0,31.836666,-119.56333,93.3,60,1951-04-10 01:26:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 60"
195104,"CREST","CR",17,"Oblique","C1",1,"starboard",1.8,"743.6","1.0",0,31.503334,-120.25,93.3,70,1951-04-10 08:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 70"
195104,"CREST","CR",18,"Oblique","C1",1,"starboard",1.58,"811.6","1.0",0,31.18,-120.933334,93.3,80,1951-04-10 13:35:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 80"
195104,"CREST","CR",19,"Oblique","C1",1,"starboard",1.81,"749.8","1.0",0,30.85,-121.60333,93.3,90,1951-04-10 18:18:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 90"
195104,"CREST","CR",37,"Oblique","C1",1,"starboard",1.6,"809.9","1.0",0,30.413334,-124.07833,90,120,1951-04-15 16:00:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 120"
195104,"CREST","CR",38,"Oblique","C1",1,"starboard",1.49,"840.0","1.0",0,30.761667,-123.425,90,110,1951-04-15 22:51:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 110"
195105,"BLACK DOUGLAS","BD",21,"Oblique","C1",1,"starboard",1.95,"743.1","0.125",0,34.908333,-121.21667,76.7,55,1951-05-08 18:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 55"
195105,"BLACK DOUGLAS","BD",22,"Oblique","C1",1,"starboard",1.78,"756.4","0.5",0,34.316666,-120.8,80,55,1951-05-09 02:57:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"1.0",3.56,"NaN","80 55"
195105,"BLACK DOUGLAS","BD",23,"Oblique","C1",1,"starboard",1.9,"751.8","1.0",0,31.983334,-122.4,86.7,90,1951-05-10 09:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 90"
195105,"BLACK DOUGLAS","BD",24,"Oblique","C1",1,"starboard",1.93,"754.0","1.0",0,32.325,-121.71667,86.7,80,1951-05-10 17:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 80"
195105,"BLACK DOUGLAS","BD",25,"Oblique","C1",1,"starboard",1.71,"786.8","1.0",0,32.658333,-121.03333,86.7,70,1951-05-11 02:52:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 70"
195105,"BLACK DOUGLAS","BD",26,"Oblique","C1",1,"starboard",1.59,"850.1","1.0",0,33,-120.35833,86.7,60,1951-05-11 10:07:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 60"
195105,"BLACK DOUGLAS","BD",27,"Oblique","C1",1,"starboard",1.35,"358.8","1.0",0,33.333332,-119.65833,86.7,50,1951-05-12 00:18:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 50"
195105,"BLACK DOUGLAS","BD",28,"Oblique","C1",1,"starboard",1.76,"826.8","1.0",0,33.666668,-118.975,86.7,40,1951-05-12 09:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 40"
195105,"BLACK DOUGLAS","BD",29,"Oblique","C1",1,"starboard",1.87,"762.6","0.5",0,33.833332,-118.625,86.7,35,1951-05-12 14:27:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 35"
195105,"BLACK DOUGLAS","BD",30,"Oblique","C1",1,"starboard",1.65,"805.8","1.0",0,33.733334,-120.40833,83.3,55,1951-05-14 16:02:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 55"
195105,"BLACK DOUGLAS","BD",31,"Oblique","C1",1,"starboard",1.82,"792.1","0.5",0,33.566666,-120.75,83.3,60,1951-05-14 21:41:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 60"
195105,"BLACK DOUGLAS","BD",32,"Oblique","C1",1,"starboard",2.07,"690.0","0.5",0,33.241665,-121.433334,83.3,70,1951-05-15 12:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 70"
195105,"CREST","CR",13,"Oblique","C1",1,"starboard",2.07,"656.4","1.0",0,32.816666,-117.525,93.3,30,1951-05-06 16:43:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 30"
195105,"CREST","CR",14,"Oblique","C1",1,"starboard",2.51,"567.4","1.0",0,32.5,-118.208336,93.3,40,1951-05-06 22:41:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"230.0",577.3,"NaN","93.3 40"
195105,"CREST","CR",15,"Oblique","C1",1,"starboard",2.26,"607.7","0.5",0,32.166668,-118.89167,93.3,50,1951-05-07 05:12:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 50"
195105,"CREST","CR",16,"Oblique","C1",1,"starboard",1.73,"827.6","1.0",0,31.833334,-119.566666,93.3,60,1951-05-07 11:48:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 60"
195105,"CREST","CR",17,"Oblique","C1",1,"starboard",1.99,"715.0","1.0",0,31.483334,-120.23333,93.3,70,1951-05-07 16:29:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 70"
195105,"CREST","CR",18,"Oblique","C1",1,"starboard",1.74,"757.6","1.0",0,31.166666,-120.90833,93.3,80,1951-05-08 00:49:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 80"
195105,"CREST","CR",19,"Oblique","C1",1,"starboard",2.1,"663.0","1.0",0,30.833334,-121.583336,93.3,90,1951-05-08 05:49:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 90"
195105,"CREST","CR",37,"Oblique","C1",1,"starboard",1.75,"767.2","1.0",0,30.441668,-124.01667,90,120,1951-05-13 05:49:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 120"
195105,"CREST","CR",38,"Oblique","C1",1,"starboard",1.96,"710.8","1.0",0,30.766666,-123.34167,90,110,1951-05-13 14:08:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 110"
195105,"CREST","CR",39,"Oblique","C1",1,"starboard",2.2,"655.7","1.0",0,31.1,-122.666664,90,100,1951-05-13 21:15:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 100"
195105,"CREST","CR",40,"Oblique","C1",1,"starboard",1.79,"762.3","1.0",0,31.425,-121.98333,90,90,1951-05-14 02:46:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 90"
195105,"CREST","CR",41,"Oblique","C1",1,"starboard",2.08,"694.7","1.0",0,31.75,-121.316666,90,80,1951-05-14 08:42:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 80"
195105,"CREST","CR",42,"Oblique","C1",1,"starboard",1.75,"785.8","1.0",0,32.075,-120.65,90,70,1951-05-14 15:02:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 70"
195105,"CREST","CR",43,"Oblique","C1",1,"starboard",1.96,"714.5","1.0",0,32.408333,-119.958336,90,60,1951-05-14 20:02:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"833.0",1632.68,"NaN","90 60"
195105,"CREST","CR",44,"Oblique","C1",1,"starboard",2.01,"693.0","1.0",0,32.641666,-119.48333,90,53,1951-05-15 01:03:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"25.0",50.25,"NaN","90 53"
195105,"CREST","CR",45,"Oblique","C1",1,"starboard",1.97,"706.1","1.0",0,32.908333,-118.933334,90,45,1951-05-15 07:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 45"
195105,"CREST","CR",46,"Oblique","C1",1,"starboard",1.82,"751.6","1.0",0,33.183334,-118.39167,90,37,1951-05-15 14:57:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 37"
195105,"CREST","CR",47,"Oblique","C1",1,"starboard",2.13,"665.8","1.0",0,33.408333,-117.916664,90,30,1951-05-15 18:04:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 30"
195106,"BLACK DOUGLAS","BD",26,"Oblique","C1",1,"starboard",1.8,"748.3","0.5",0,34.908333,-121.21667,76.7,55,1951-06-15 11:21:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 55"
195106,"BLACK DOUGLAS","BD",27,"Oblique","C1",1,"starboard",1.67,"842.4","1.0",0,34.316666,-120.8,80,55,1951-06-15 18:01:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"41.0",68.47,"NaN","80 55"
195106,"BLACK DOUGLAS","BD",28,"Oblique","C1",1,"starboard",1.48,"812.7","0.5",0,34.15,-121.15,80,60,1951-06-15 21:41:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 60"
195106,"BLACK DOUGLAS","BD",29,"Oblique","C1",1,"starboard",1.65,"837.3","0.5",0,33.816666,-121.85,80,70,1951-06-16 04:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 70"
195106,"BLACK DOUGLAS","BD",30,"Oblique","C1",1,"starboard",1.81,"782.8","0.5",0,33.483334,-122.53333,80,80,1951-06-16 10:11:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 80"
195106,"BLACK DOUGLAS","BD",31,"Oblique","C1",1,"starboard",1.74,"808.7","1.0",0,33.15,-123.21667,80,90,1951-06-16 17:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 90"
195106,"BLACK DOUGLAS","BD",32,"Oblique","C1",1,"starboard",1.61,"865.0","1.0",0,32.816666,-123.9,80,100,1951-06-16 23:20:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 100"
195106,"BLACK DOUGLAS","BD",34,"Oblique","C1",1,"starboard",1.81,"791.0","1.0",0,30.741667,-123.333336,90,110,1951-06-18 00:50:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 110"
195106,"BLACK DOUGLAS","BD",35,"Oblique","C1",1,"starboard",1.73,"800.2","1.0",0,31.075,-122.666664,90,100,1951-06-18 07:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 100"
195106,"BLACK DOUGLAS","BD",36,"Oblique","C1",1,"starboard",1.95,"736.7","1.0",0,31.416666,-121.98333,90,90,1951-06-18 13:05:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 90"
195106,"BLACK DOUGLAS","BD",37,"Oblique","C1",1,"starboard",1.82,"777.3","1.0",0,31.75,-121.316666,90,80,1951-06-18 19:11:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 80"
195106,"BLACK DOUGLAS","BD",38,"Oblique","C1",1,"starboard",1.66,"839.9","1.0",0,32.075,-120.65,90,70,1951-06-19 04:21:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 70"
195106,"BLACK DOUGLAS","BD",39,"Oblique","C1",1,"starboard",1.59,"846.1","0.5",0,32.416668,-119.958336,90,60,1951-06-19 10:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 60"
195106,"BLACK DOUGLAS","BD",40,"Oblique","C1",1,"starboard",1.61,"821.7","1.0",0,32.641666,-119.48333,90,53,1951-06-19 16:50:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 53"
195106,"BLACK DOUGLAS","BD",41,"Oblique","C1",1,"starboard",1.67,"804.8","0.5",0,32.908333,-118.933334,90,45,1951-06-19 21:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"4.0",13.36,"NaN","90 45"
195106,"BLACK DOUGLAS","BD",42,"Oblique","C1",1,"starboard",1.76,"803.0","1.0",0,33.183334,-118.39167,90,37,1951-06-20 02:44:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"39.0",68.64,"NaN","90 37"
195106,"BLACK DOUGLAS","BD",43,"Oblique","C1",1,"starboard",1.89,"733.5","1.0",0,33.408333,-117.916664,90,30,1951-06-20 09:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"147.0",277.83,"NaN","90 30"
195106,"YELLOWFIN","YE",1,"Oblique","C1",1,"starboard",1.75,"764.0","1.0",0,32.833332,-117.525,93.3,30,1951-05-30 22:46:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 30"
195106,"YELLOWFIN","YE",2,"Oblique","C1",1,"starboard",1.76,"734.8","0.5",0,33.833332,-118.625,86.7,35,1951-05-31 07:52:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"12.0",42.24,"NaN","86.7 35"
195106,"YELLOWFIN","YE",3,"Oblique","C1",1,"starboard",1.74,"741.1","0.25",0,33.666668,-118.975,86.7,40,1951-05-31 11:45:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 40"
195106,"YELLOWFIN","YE",4,"Oblique","C1",1,"starboard",2.83,"555.9","1.0",0,33.733334,-120.40833,83.3,55,1951-05-31 20:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 55"
195106,"YELLOWFIN","YE",5,"Oblique","C1",1,"starboard",2.13,"667.9","0.5",0,33.308334,-121.46667,83.3,70,1951-06-01 06:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 70"
195106,"YELLOWFIN","YE",6,"Oblique","C1",1,"starboard",1.89,"681.4","0.5",0,33.066666,-122.2,83.3,80,1951-06-01 12:05:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 80"
195106,"YELLOWFIN","YE",7,"Oblique","C1",1,"starboard",2.02,"712.0","1.0",0,32.575,-122.85,83.3,90,1951-06-01 17:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","83.3 90"
195106,"YELLOWFIN","YE",8,"Oblique","C1",1,"starboard",2.51,"627.5","1.0",0,32.016666,-122.53333,86.7,90,1951-06-01 21:55:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 90"
195106,"YELLOWFIN","YE",9,"Oblique","C1",1,"starboard",2.11,"679.8","1.0",0,32.266666,-121.71667,86.7,80,1951-06-02 05:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 80"
195106,"YELLOWFIN","YE",10,"Oblique","C1",1,"starboard",2.21,"691.9","1.0",0,32.65,-121.01667,86.7,70,1951-06-02 09:25:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 70"
195106,"YELLOWFIN","YE",11,"Oblique","C1",1,"starboard",1.86,"685.9","1.0",0,33.016666,-120.3,86.7,60,1951-06-02 14:27:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"191.0",355.26,"NaN","86.7 60"
195106,"YELLOWFIN","YE",12,"Oblique","C1",1,"starboard",1.76,"392.4","0.25",0,33.466667,-119.76667,86.7,50,1951-06-02 18:58:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","86.7 50"
195106,"YELLOWFIN","YE",13,"Oblique","C1",1,"starboard",1.87,"699.3","0.5",0,32.5,-118.208336,93.3,40,1951-06-04 04:42:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 40"
195106,"YELLOWFIN","YE",14,"Oblique","C1",1,"starboard",1.69,"759.9","0.5",0,32.15,-118.85,93.3,50,1951-06-04 08:36:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 50"
195106,"YELLOWFIN","YE",15,"Oblique","C1",1,"starboard",1.51,"774.4","1.0",0,31.808332,-119.51667,93.3,60,1951-06-04 15:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 60"
195106,"YELLOWFIN","YE",16,"Oblique","C1",1,"starboard",1.01,"951.0","1.0",0,31.491667,-120.125,93.3,70,1951-06-04 21:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 70"
195106,"YELLOWFIN","YE",17,"Oblique","C1",1,"starboard",2,"703.8","1.0",0,31.15,-120.88333,93.3,80,1951-06-05 03:11:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 80"
195106,"YELLOWFIN","YE",18,"Oblique","C1",1,"starboard",2,"711.7","1.0",0,30.833334,-121.558334,93.3,90,1951-06-05 09:55:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","93.3 90"
195107,"BLACK DOUGLAS","BD",3,"Oblique","C1",1,"starboard",1.9,"740.2","1.0",0,34.908333,-121.21667,76.7,55,1951-07-04 03:05:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","76.7 55"
195107,"PAOLINA T.","PT",1,"Oblique","C1",1,"starboard",1.92,"787.2","1.0",0,33.816666,-121.9,80,70,1951-07-02 02:01:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 70"
195107,"PAOLINA T.","PT",2,"Oblique","C1",1,"starboard",1.73,"783.8","1.0",0,33.5,-122.6,80,80,1951-07-02 09:25:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 80"
195107,"PAOLINA T.","PT",3,"Oblique","C1",1,"starboard",1.66,"790.3","1.0",0,33.166668,-123.35,80,90,1951-07-02 17:16:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 90"
195107,"PAOLINA T.","PT",4,"Oblique","C1",1,"starboard",1.69,"736.5","1.0",0,32.816666,-123.9,80,100,1951-07-02 23:41:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","80 100"
195107,"PAOLINA T.","PT",6,"Oblique","C1",1,"starboard",1.78,"781.4","1.0",0,30.75,-123.333336,90,110,1951-07-03 23:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 110"
195107,"PAOLINA T.","PT",7,"Oblique","C1",1,"starboard",1.7,"791.4","1.0",0,31.083334,-122.666664,90,100,1951-07-04 09:11:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 100"
195107,"PAOLINA T.","PT",8,"Oblique","C1",1,"starboard",1.74,"774.4","1.0",0,31.458334,-122,90,90,1951-07-04 16:40:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 90"
195107,"PAOLINA T.","PT",9,"Oblique","C1",1,"starboard",1.98,"700.4","1.0",0,31.75,-121.316666,90,80,1951-07-05 01:50:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 80"
195107,"PAOLINA T.","PT",10,"Oblique","C1",1,"starboard",2.38,"665.8","1.0",0,32.066666,-120.61667,90,70,1951-07-05 09:30:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 70"
195107,"PAOLINA T.","PT",11,"Oblique","C1",1,"starboard",1.75,"751.9","1.0",0,32.366665,-119.916664,90,60,1951-07-05 17:56:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"0.0",0,"NaN","90 60"
195107,"PAOLINA T.","PT",12,"Oblique","C1",1,"starboard",2.05,"714.1","1.0",0,32.6,-119.51667,90,53,1951-07-05 23:06:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"1.0",2.05,"NaN","90 53"
195107,"PAOLINA T.","PT",14,"Oblique","C1",1,"starboard",1.65,"881.1","1.0",0,33.166668,-118.38333,90,37,1951-07-06 10:46:00,"Sardinops sagax","Pacific sardine (pilchard)                   ",161729,19,"9.0",14.85,"NaN","90 37"
